title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Clean,2004,"{'Directed by': ['Olivier Assayas', '', ''], 'Written by': ['Olivier Assayas', 'Malachy Martin', 'Sarah Perry', '', ''], 'Produced by': ['Sarah Perry', 'Edouard Weil', 'Niv Fichman', 'Xavier Giannoli', 'Xavier Marchand', '', ''], 'Starring': ['Maggie Cheung', 'Nick Nolte', 'Béatrice Dalle', '', ''], 'Cinematography': ['Eric Gautier', '', ''], 'Edited by': ['Luc Barnier', '', ''], 'Music by': ['Brian Eno', 'Tricky', '', ''], 'Production companies': ['+', 'BFI Arte France Cinéma Canal+ Téléfilm Canada'], 'Distributed by': ['ARP Sélection ', ' ', ' ', 'Vertigo Films', 'TVA Films', '', ''], 'Release dates': ['27\xa0March\xa02004', ' (', ')', '1\xa0September\xa02004', ' (France)', 'Belfast', '\n \n', ''], 'Running time': ['111 minutes', '', ''], 'Countries': ['France', 'United Kingdom', 'Canada', '', ''], 'Languages': ['French', ' English', 'Cantonese', '', ''], 'Budget': ['€5.4 million', '', ''], 'Box office': ['$3.3 million', '', '']}",3 Reviews,,Fewer than 50 Ratings,,,2006, Horror, 1h 10m
The Chorus,2004,"{'Directed by': ['Christophe Barratier', '', ''], 'Written by': ['Christophe Barratier', 'Philippe Lopes-Curval', '\n \n', ''], 'Based on': ['', ''], 'Produced by': ['Arthur Cohn', 'Jacques Perrin', 'Nicolas Mauvernay', '\n \n', ''], 'Starring': ['Gérard Jugnot', 'François Berléand', 'Kad Merad', 'Jean-Baptiste Maunier', '\n \n', ''], 'Cinematography': ['Dominique Gentil', 'Jean-Jacques Bouhon', 'Carlo Varini', '\n \n', ''], 'Edited by': ['Yves Deschamps', '', ''], 'Music by': ['Bruno Coulais', '', ''], 'Production companies': ['Vega Film Banque Populaire Images 4 CP Medien AG Centre National de la Cinématographie (CNC) Dan Valley Film AG Galatée Films Novo Arturo Films Pathé Renn Productions Procirep', 'Canal+ France 2 Cinéma'], 'Distributed by': [' (France, United Kingdom and Ireland)', ' (Germany and Austria)', 'Vega Film (Switzerland)', 'Pathé Distribution', 'Constantin Film', '', ''], 'Release date': ['17\xa0March\xa02004', '\n \n', ''], 'Running time': ['96 minutes', '', ''], 'Countries': ['France', 'Germany', 'Switzerland', '\n \n', ''], 'Language': ['French', '', ''], 'Budget': ['$5.3 million', '', ''], 'Box office': ['$83.6 million', '', '']}",108 Reviews,69,"25,000+ Ratings",92,,2004, Drama, 1h 37m
Exils,2004,"{'Directed by': ['Tony Gatlif', '', ''], 'Written by': ['Tony Gatlif', 'Lubna Azabal', '', ''], 'Produced by': ['Tony Gatlif', 'Matilde Rubio', '', ''], 'Starring': ['Romain Duris', '', ''], 'Cinematography': ['Céline Bozon', '', ''], 'Edited by': ['Monique Dartonne', '', ''], 'Music by': ['Tony Gatlif', 'Leila Makhlouf', 'Habib Cheik', 'Zouhir Gacem', 'Delphine Mantoulet', '', ''], 'Distributed by': ['Home Vision Entertainment', '', ''], 'Release date': ['25\xa0August\xa02004', '\n \n', ''], 'Running time': ['104 minutes', '', ''], 'Country': ['France', '', ''], 'Languages': ['Romani', 'French', 'Arabic', 'Spanish', '', '']}",9 Reviews,78,"2,500+ Ratings",83,,2004, Drama, 1h 44m
Le Grand Voyage,2004,"{'Directed by': ['Ismaël Ferroukhi', '', ''], 'Written by': ['Ismaël Ferroukhi', '', ''], 'Produced by': ['Humbert Balsan', '', ''], 'Starring': ['Nicolas Cazalé', 'Mohamed Majd', '', ''], 'Distributed by': ['Pyramide Distribution', '', ''], 'Release date': ['September\xa07,\xa02004', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Countries': ['France', 'Morocco', 'Bulgaria', 'Turkey', '', ''], 'Languages': ['Moroccan Arabic', 'French', '', '']}",7 Reviews,86,"1,000+ Ratings",87,,2004, Drama, 1h 48m
Innocence,2004,"{'Directed by': ['Lucile Hadžihalilović', '', ''], 'Screenplay by': ['Lucile Hadžihalilović', '', ''], 'Based on': ['by ', 'Frank Wedekind', '', ''], 'Produced by': ['Patrick Sobelman', '', ''], 'Starring': ['Zoé Auclair', 'Lea Bridaroslli', 'Bérangère Haubruge', 'Alison Lalieux', 'Olga Peytavi-Müller', 'Marion Cotillard', 'Hélène de Fougerolles', '\n \n', ''], 'Cinematography': ['Benoît Debie', '', ''], 'Edited by': ['Adam Finch', '', ''], 'Music by': ['Richard Cooke', '', ''], 'Production companies': ['', '', 'Ex Nihilo', 'Les Ateliers de Baere', 'Blue Light', 'Love Streams Productions', 'Gimages Films', 'UK Film Council'], 'Distributed by': ['Mars Distribution (France)', ' (United Kingdom)', 'Artificial Eye', '\n \n', ''], 'Release dates': ['10\xa0September\xa02004', ' (', ')', '12\xa0January\xa02005', ' (France)', '31\xa0August\xa02005', ' (Belgium)', '30\xa0September\xa02005', ' (United Kingdom)', '4\xa0November\xa02006', ' (Japan)', 'TIFF', '\n \n', ''], 'Running time': ['120 minutes', '', ''], 'Countries': ['France', 'Belgium', 'Japan', 'United Kingdom', '\n \n', ''], 'Language': ['French', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 23m
The Intruder,2004,"{'': ['', ''], 'Directed by': ['Claire Denis', '', ''], 'Written by': ['Claire Denis', 'Jean-Pol Fargeau', '\n \n', ''], 'Based on': ['by ', 'Jean-Luc Nancy', '', ''], 'Produced by': ['Humbert Balsan', '', ''], 'Starring': ['Michel Subor', 'Béatrice Dalle', 'Alex Descas', '\n \n', ''], 'Cinematography': ['Agnès Godard', '', ''], 'Edited by': ['Nelly Quettier', '', ''], 'Music by': ['Stuart A. Staples', '', ''], 'Release dates': ['9\xa0September\xa02004', ' (', ')', '4\xa0May\xa02005', ' (France)', 'Venice', '\n \n', ''], 'Running time': ['130 minutes', '', ''], 'Country': ['France', '', ''], 'Languages': ['French', 'English', 'Korean', 'Russian', 'Polynesian', '\n \n', ''], 'Box office': ['$40,853', '', '']}",1 Reviews,,0 Ratings,,,1953, Comedy/Drama, 1h 24m
Kings and Queen,2004,"{'': ['', ''], 'Directed by': ['Arnaud Desplechin', '', ''], 'Written by': ['Roger Bohbot', 'Arnaud Desplechin', '', ''], 'Produced by': ['Pascal Caucheteux', '', ''], 'Starring': ['Emmanuelle Devos', 'Mathieu Amalric', 'Catherine Deneuve', 'Noémie Lvovsky', '', ''], 'Cinematography': ['Eric Gautier', '', ''], 'Edited by': ['Laurence Briaud', '', ''], 'Music by': ['Grégoire Hetzel', '', ''], 'Production companies': ['Rhône-Alpes Cinéma', 'France 2 Cinéma Why Not Productions'], 'Distributed by': ['Bac Films', '', ''], 'Release dates': ['3\xa0September\xa02004', ' (', ')', '22\xa0December\xa02004', ' (France)', 'Venice', '\n \n', ''], 'Running time': ['150 minutes', '', ''], 'Country': ['France', '', ''], 'Language': ['French', '', ''], 'Budget': ['$3,8 million', '', ''], 'Box office': ['$4,575,710', '', '']}",60 Reviews,87,"2,500+ Ratings",80,,2004, Comedy/Drama, 2h 30m
Lightweight,2004,"{'Directed by': ['Jean-Pierre Améris', '', ''], 'Written by': ['Jean-Pierre Améris', 'Olivier Adam', '', ''], 'Produced by': ['Bernard Campan', 'Philippe Godeau', '', ''], 'Starring': ['Nicolas Duvauchelle', '', ''], 'Cinematography': ['Séverine Barde', '', ''], 'Edited by': ['Katya Chelli', '', ''], 'Production company': ['', 'Pan-Européenne'], 'Release date': ['9\xa0June\xa02004', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['France', '', ''], 'Language': ['French', '', ''], 'Budget': ['$2.2 million', '', ''], 'Box office': ['$155,000', '', '']}",0 Reviews,,0 Ratings,,,2004, Drama, 1h 30m
Lila Says,2004,"{'Directed by': ['Ziad Doueiri', '', ''], 'Written by': ['""Chimo"" (novel) ', 'Ziad Doueiri', '', ''], 'Produced by': ['Marina Gefter', '', ''], 'Starring': [' ', 'Vahina Giocante', 'Mohammed Khouas', '', ''], 'Distributed by': ['Pyramide Distribution', '', ''], 'Release dates': ['1\xa0November\xa02004', ' (London Film Festival)', '26\xa0January\xa02005', ' (France)', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Country': ['France', '', ''], 'Language': ['French', '', '']}",40 Reviews,68,"2,500+ Ratings",76,"[('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2004, Drama, 1h 30m
Look at Me,2004,"{'Directed by': ['Agnès Jaoui', '', ''], 'Written by': ['Jean-Pierre Bacri', 'Agnès Jaoui', '', ''], 'Produced by': ['Jean-Philippe Andraca', 'Christian Bérard', '', ''], 'Starring': ['Marilou Berry', 'Agnès Jaoui', 'Jean-Pierre Bacri', 'Jackie Berroyer', '', ''], 'Cinematography': ['Stéphane Fontaine', '', ''], 'Edited by': ['François Gédigier', '', ''], 'Music by': ['Philippe Rombi', '', ''], 'Distributed by': ['Mars Distribution', '', ''], 'Release date': ['16 May 2004', '', ''], 'Running time': ['110 minutes', '', ''], 'Country': ['France', '', ''], 'Language': ['French', '', ''], 'Budget': ['$11.7 million', '', ''], 'Box office': ['$18.7 million', '', '']}",98 Reviews,88,"2,500+ Ratings",69,,2004, Comedy/Drama, 1h 51m
Notre musique,2004,"{'Directed by': ['Jean-Luc Godard', '', ''], 'Written by': ['Jean-Luc Godard', '', ''], 'Produced by': ['Ruth Waldburger', 'Alain Sarde', '', ''], 'Starring': ['Jean-Luc Godard', 'Rony Kramer', 'Sarah Adler', 'Nade Dieu', 'George Aguilar', '', ''], 'Cinematography': ['Jean-Christophe Beauvallet', 'Julien Hirsch', '', ''], 'Release date': ['May 19, 2004', '', ''], 'Running time': ['80 minutes', '', ''], 'Countries': ['France', 'Switzerland', '', ''], 'Languages': ['French', 'Arabic', 'English', 'Hebrew', 'Serbo-Croatian', 'Spanish', '', '']}",58 Reviews,69,"2,500+ Ratings",72,,2004, Drama, 1h 19m
Day and Night,2004,"{'Directed by': ['Wang Chao', '', ''], 'Written by': ['Wang Chao', '', ''], 'Produced by': ['Fang Li', 'Sylvain Bursztejn', '', ''], 'Cinematography': ['Yihuhewula', '', ''], 'Edited by': ['Zhou Xinxia', '', ''], 'Music by': ['Qin Wenchen', '', ''], 'Distributed by': ['Onoma', 'Rosem Films', '', ''], 'Release date': ['May\xa014,\xa02004', ' (', ')', 'Cannes', '\n \n', ''], 'Running time': ['95 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2004, Drama, 1h 35m
Triple Agent,2004,"{'Directed by': ['Éric Rohmer', '', ''], 'Written by': ['Éric Rohmer', '', ''], 'Produced by': ['Françoise Etchegaray', 'Philippe Liégeois', 'Jean-Michel Rey', '\n \n', ''], 'Starring': ['Emmanuel Salinger', 'Grigori Manoukov', 'Katerina Didaskalou', 'Serge Renko', 'Cyrielle Clair', 'Amanda Langlet', '\n \n', ''], 'Cinematography': ['Diane Baratier', '', ''], 'Edited by': ['Mary Stephen', '', ''], 'Production companies': ['', '', 'Rezo Productions', 'Compagnie Éric Rohmer', 'BIM Distribuzione', 'Alta Producción', 'Tornasol Films', 'Strada Productions', 'Mentor Cinema', 'France 2 Cinéma'], 'Distributed by': ['Rezo Films (France)', 'Playtime S.A. (Greece)', 'BIM Distribuzione (Italy)', '\n \n', ''], 'Release dates': ['13\xa0February\xa02004', ' (', ')', '17\xa0March\xa02004', ' (France)', '1\xa0October\xa02004', ' (Greece)', '1\xa0June\xa02005', ' (Italy)', 'Berlin', '\n \n', ''], 'Running time': ['115 minutes', '', ''], 'Countries': ['France', 'Spain', 'Italy', 'Russia', 'Greece', '\n \n', ''], 'Languages': ['French', 'Russian', 'German', 'Greek', '\n \n', '']}",11 Reviews,82,500+ Ratings,56,,2004, Drama, 1h 55m
Souli,2004,"{'Directed by': ['Alexander Abela', '', ''], 'Written by': ['Alexander Abela', ' (based on ', ')', 'William Shakespeare', '', ''], 'Cinematography': ['Joseph Areddy', '', ''], 'Edited by': ['Christel Dewynter', 'Anthony Sloman', '', ''], 'Music by': ['Deborah Mollison', '', ''], 'Release date': ['6\xa0November\xa02004', ' (Amiens International Film Festival)', '\n \n', ''], 'Running time': ['94 minutes', '', ''], 'Countries': ['France', 'Madagascar', 'United Kingdom', '', ''], 'Languages': [', ', 'French', 'Malagasy', '', '']}",0 Reviews,,0 Ratings,,,2004, Drama, 1h 34m
Passages,2004,"{'Directed by': ['Yang Chao', '', ''], 'Written by': ['Yang Chao', '', ''], 'Produced by': ['Yang Haijun', '', ''], 'Starring': ['Geng Le', 'Chang Jieping', '', ''], 'Cinematography': ['Zhang Xigui', '', ''], 'Edited by': ['Xue Fangmin', '', ''], 'Music by': ['An Wei', '', ''], 'Release date': ['14\xa0May\xa02004', ' (', ')', 'Cannes', '\n \n', ''], 'Running time': ['112 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",0 Reviews,,0 Ratings,,,2004, Drama, 1h 51m
Electric Shadows,2004,"{'': ['Mèng Yǐng Tóngnián', '', ''], 'Directed by': ['Xiao Jiang', '', ''], 'Written by': ['Xiao Jiang', 'Cheng Qingsong', '', ''], 'Produced by': ['Derek Yee', 'Huang Jianxin', '', ''], 'Starring': ['Xia Yu', 'Li Haibin', 'Zhang Yijing', 'Qi Zhongyang', 'Wang Zhengjia', '', ''], 'Cinematography': ['Chen Hong', 'Yang Lien', '', ''], 'Edited by': ['Lei Qin', '', ''], 'Music by': ['Zhao Linzhao', '', ''], 'Distributed by': ['Fortissimo Films', '', ''], 'Release dates': ['September\xa011,\xa02004', ' (', ')', 'January\xa019,\xa02006', ' (Hong Kong)', 'Toronto', '\n \n', ''], 'Running time': ['93 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",12 Reviews,75,"10,000+ Ratings",84,,2004, Drama, 1h 39m
House of Flying Daggers,2004,"{'': ['Shigeru Umebayashi', '', ''], 'Directed by': ['Zhang Yimou', '', ''], 'Written by': ['Li Feng', 'Peter Wu', 'Wang Bin', 'Zhang Yimou', '\n \n', ''], 'Produced by': ['Zhang Yimou', 'William Kong', '\n \n', ''], 'Starring': ['Andy Lau', 'Zhang Ziyi', 'Takeshi Kaneshiro', '\n \n', ''], 'Cinematography': ['Zhao Xiaoding', '', ''], 'Edited by': ['Long Cheng', '', ''], 'Music by': ['Shigeru Umebayashi', '', ''], 'Production companies': ['', '', 'Edko Films', 'China Film Co-Production Corporation', 'Elite Group Enterprises', 'Zhang Yimou Studio', 'Beijing New Picture Films'], 'Distributed by': ['Edko Films ', ' ', 'Sony Pictures Classics', '\n \n', ''], 'Release dates': ['19\xa0May\xa02004', ' (', ')', '15\xa0July\xa02004', ' (Hong Kong)', '16\xa0July\xa02004', ' (China)', '3\xa0December\xa02004', ' (', ')', 'Cannes', 'United States', '\n \n', ''], 'Running time': ['119 minutes', '', ''], 'Countries': ['China', 'Hong Kong', '\n \n', ''], 'Language': ['Mandarin', '', ''], 'Budget': ['$12 million', '', ''], 'Box office': ['$92.9 million', '', ''], 'Released': ['15\xa0July\xa02004', ' (Hong Kong)', '7\xa0December\xa02004', ' (United States)', '\n \n', ''], 'Length': ['', '']}",171 Reviews,87,"100,000+ Ratings",82,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2004, Action, 1h 59m
Letter from an Unknown Woman,2004,"{'': ['Yīgè mòshēng nǚrén de láixìn', '', ''], 'Directed by': ['Xu Jinglei', '', ''], 'Written by': ['Xu Jinglei', '', ''], 'Based on': ['by ', 'Stefan Zweig', '', ''], 'Produced by': ['Xu Jinglei', 'Dong Ping', 'Zhao Yijun', 'Ma Paobing', '', ''], 'Starring': ['Xu Jinglei', 'Jiang Wen', 'Lin Yuan', 'Sun Feihu', 'Su Xiaoming', '', ''], 'Cinematography': ['Pin Bing Lee', '', ''], 'Edited by': ['Zhang Yifan', '', ''], 'Music by': ['Osamu Kubota', 'Lin Hai', '', ''], 'Distributed by': ['Asian Union Film & Media', '', ''], 'Release dates': ['September\xa020,\xa02004', ' (', ')', 'March\xa04,\xa02005', ' (China)', 'San Sebastián', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",24 Reviews,100,"2,500+ Ratings",85,,1948, Romance, 1h 30m
Shanghai Story,2004,"{'': ['Měilì Shànghǎi', '', ''], 'Literally': ['', ''], 'Directed by': ['Peng Xiaolian', '', ''], 'Written by': ['Peng Xiaolian', 'Lin Liangzhong', '', ''], 'Produced by': ['Hsu Feng', '', ''], 'Starring': ['Joey Wang', 'Josephine Koo', 'Feng Yuanzheng', 'Zheng Zhenyao', '', ''], 'Cinematography': ['Lin Liangzhong', '', ''], 'Edited by': ['Peng Xiaolian', '', ''], 'Release date': ['June\xa011,\xa02004', ' (', ')', 'Shanghai', '\n \n', ''], 'Running time': ['100 minutes', '', ''], 'Language': ['Mandarin', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,1954, Mystery & thriller, 1h 39m
Blind Flight,2004,"{'Directed by': ['John Furse', '', ''], 'Written by': ['John Furse', '', ''], 'Produced by': ['Sally Hibbin', '', ''], 'Starring': ['Linus Roache', 'Ian Hart', 'Nayef Rashed', '', ''], 'Cinematography': ['Ian Wilson', '', ''], 'Edited by': ['Kristina Hetherington', '', ''], 'Music by': ['Stephen McKeon', '', ''], 'Release dates': ['October\xa02003', ' (London Film Festival)', '9\xa0April\xa02004', ' (United Kingdom)', '\n \n', ''], 'Running time': ['97 minutes', '', ''], 'Country': ['United Kingdom', '', ''], 'Language': ['English', '', '']}",5 Reviews,100,250+ Ratings,88,,2003, Drama, 1h 34m
A World Without Thieves,2004,"{'Directed by': ['Feng Xiaogang', '', ''], 'Screenplay by': ['Feng Xiaogang', 'Lin Lisheng', 'Zhang Jialu', 'Wang Gang', '', ''], 'Based on': ['by Zhao Benfu', '', ''], 'Produced by': ['Wang Zhonglei', 'Yan Yujing', 'Liu Zhenyun', '', ''], 'Starring': ['Andy Lau', 'Rene Liu', 'Ge You', 'Li Bingbing', 'Wang Baoqiang', '', ''], 'Cinematography': ['Zhang Li', '', ''], 'Edited by': ['Liu Miaomiao', '', ''], 'Music by': ['Wang Liguang', '', ''], 'Distributed by': ['Media Asia Distribution Ltd.', '', ''], 'Release dates': ['5\xa0December\xa02004', ' (China)', '9\xa0December\xa02004', ' (Hong Kong)', '21\xa0January\xa02005', ' (Taiwan)', '\n \n', ''], 'Running time': ['113 min.', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",4 Reviews,,"2,500+ Ratings",84,,2004, Mystery & thriller/Crime, 1h 52m
9 Songs,2004,"{'Directed by': ['Michael Winterbottom', '', ''], 'Written by': ['Michael Winterbottom', '', ''], 'Produced by': ['Michael Winterbottom', 'Andrew Eaton', '\n \n', ''], 'Starring': [""Kieran O'Brien"", 'Margo Stilley', '\n \n', ''], 'Cinematography': ['Marcel Zyskind', '', ''], 'Edited by': ['Michael Winterbottom', 'Mat Whitecross', '\n \n', ''], 'Production company': ['Revolution Films', ''], 'Distributed by': ['Optimum Releasing', '', ''], 'Release date': ['16\xa0May\xa02004', '\n \n', ''], 'Running time': ['70 minutes', '', ''], 'Country': ['United Kingdom', '', ''], 'Budget': ['£1\xa0million', '', ''], 'Box office': ['$1.6\xa0million', '', '']}",97 Reviews,24,"5,000+ Ratings",32,,2004, Drama, 1h 9m
Being Julia,2004,"{'Directed by': ['István Szabó', '', ''], 'Written by': ['Ronald Harwood', '', ''], 'Based on': ['by ', 'W. Somerset Maugham', '', ''], 'Produced by': ['Robert Lantos', '', ''], 'Starring': ['Annette Bening', 'Jeremy Irons', 'Shaun Evans', '', ''], 'Cinematography': ['Lajos Koltai', '', ''], 'Edited by': ['Susan Shipton', '', ''], 'Music by': ['Mychael Danna', '', ''], 'Distributed by': ['Sony Pictures Classics', '', ''], 'Release date': ['October\xa015,\xa02004', '\n \n', ''], 'Running time': ['104 minutes', '', ''], 'Countries': ['United Kingdom', 'Hungary', 'Canada', 'United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['US$18 million', '', ''], 'Box office': ['US$14,339,171', '', '']}",124 Reviews,77,"5,000+ Ratings",74,"[('vudu', 'Rent/buy'), ('hulu', 'Subscription'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2004, Comedy/Drama, 1h 44m
Beyond the Sea,2004,"{'Directed by': ['Kevin Spacey', '', ''], 'Written by': ['Kevin Spacey', 'Lewis Colick', '\n \n', ''], 'Produced by': ['Kevin Spacey', 'Phillip Barry', 'Arthur Friedman', 'Dana Brunetti', 'Jan Fantl', 'Andy Paterson', '\n \n', ''], 'Starring': ['Kevin Spacey', 'Kate Bosworth', 'Bob Hoskins', 'John Goodman', '\n \n', ''], 'Cinematography': ['Eduardo Serra', '', ''], 'Edited by': ['Trevor Waite', '', ''], 'Music by': ['Bobby Darin', '', ''], 'Production company': ['', 'Trigger Street Productions'], 'Distributed by': ['Lions Gate Films', '', ''], 'Release date': ['December\xa017,\xa02004', '\n \n', ''], 'Running time': ['118 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$25 million', '', ''], 'Box office': ['$8.4 million', '', '']}",157 Reviews,42,"10,000+ Ratings",64,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2004, Biography/Drama, 2h 1m
Bridget Jones: The Edge of Reason,2004,"{'Directed by': ['Beeban Kidron', '', ''], 'Screenplay by': ['Adam Brooks', 'Richard Curtis', 'Andrew Davies', 'Helen Fielding', '\n \n', ''], 'Based on': ['by Helen Fielding', '', ''], 'Produced by': ['Tim Bevan', 'Eric Fellner', 'Jonathan Cavendish', '\n \n', ''], 'Starring': ['Renée Zellweger', 'Hugh Grant', 'Colin Firth', 'Jim Broadbent', 'Gemma Jones', '\n \n', ''], 'Cinematography': ['Adrian Biddle', '', ''], 'Edited by': ['Greg Hayden', '', ''], 'Music by': ['Harry Gregson-Williams', '', ''], 'Production companies': ['', '', 'Little Bird', 'Miramax Films', 'StudioCanal', 'Working Title Films'], 'Distributed by': [' (North America; internationally through ', ')', ' (France)', 'Universal Pictures', 'United International Pictures', 'Mars Distribution', '\n \n', ''], 'Release dates': ['28\xa0October\xa02004', ' (', ')', '12\xa0November\xa02004', ' (United Kingdom)', 'Sydney', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Countries': ['United Kingdom', 'France', 'Ireland', 'United States', '\n \n', ''], 'Language': ['English', '', ''], 'Budget': ['$40-50 million', '', ''], 'Box office': ['$265.1 million', '', ''], 'Released': ['November\xa019,\xa02004', '', ''], '': ['Nick Angel', '', '']}",158 Reviews,27,"250,000+ Ratings",60,"[('vudu', 'Rent/buy')]",2004, Romance/Comedy, 1h 46m
Bullet Boy,2004,"{'Directed by': ['Saul Dibb', '', ''], 'Written by': ['Saul Dibb', 'Catherine Johnson', '', ''], 'Produced by': ['Marc Boothe', 'Michael Tait ', 'Paul Hamann', 'Ruth Caleb', '', ''], 'Starring': ['Luke Fraser', 'Ashley Walters', '', ''], 'Cinematography': ['Marcel Zyskind', '', ''], 'Edited by': ['John Mister', 'Masahiro Hirakubo', '', ''], 'Music by': ['Neil Davidge', 'Robert del Naja', 'Massive Attack', '', ''], 'Production companies': ['Verve Pictures Portman Films', 'BBC Films UK Film Council Shine Limited'], 'Distributed by': ['Verve Pictures', '', ''], 'Release dates': ['15\xa0September\xa02004', ' (Toronto International Film Festival)', '8\xa0April\xa02005', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Country': ['United Kingdom', '', ''], 'Language': ['English', '', '']}",3 Reviews,,"2,500+ Ratings",73,,2004, Drama, 1h 29m
